id,Durations,Distance,Latitude,Longitude
33427,1853.91,25411.76,41.92268628,-87.64948873
35421,361.29,1994.43,41.97907082,-87.90303966
35552,361.29,1994.43,41.97907082,-87.90303966
35609,1629.26,20923.6,41.97517094,-87.68751552
35702,2949.02,48841.67,41.78599852,-87.75093429
35721,1896.28,25318.95,41.94269184,-87.65177051
35742,2171.7,29133.79,41.89250778,-87.62621491
35762,1746.22,24129.53,41.92187746,-87.66407824
35780,1853.91,25411.76,41.92268628,-87.64948873
35797,2158.01,28871.79,41.88530002,-87.64280847
35812,3152.22,51407.7,41.76977806,-87.72692984
35826,1793.65,24153.67,41.96581197,-87.65587879
35842,1883.89,24988.66,41.9442266,-87.65599818
35865,1621.95,21236.15,41.94779159,-87.68383494
35884,1905.1,23546.93,42.00962288,-87.67016686
35902,1883.89,24988.66,41.9442266,-87.65599818
35922,2022.26,27350.38,41.91461629,-87.63171737
35941,2130.1,28653.62,41.87925508,-87.642649
35963,2341.91,30442.36,41.88498719,-87.62099291
35981,1629.26,20923.6,41.97517094,-87.68751552
36000,2949.02,48841.67,41.78599852,-87.75093429
36020,2135.07,28835.74,41.89321636,-87.63784421
36040,912.51,12872.66,41.97882953,-87.7711667
36050,1883.89,24988.66,41.9442266,-87.65599818
36060,2130.1,28653.62,41.87925508,-87.642649
36071,1853.91,25411.76,41.92268628,-87.64948873
36082,1742.11,23265.97,41.95753092,-87.66661144
36092,2313.65,31203.91,41.87400538,-87.66351755
36102,2949.02,48841.67,41.78599852,-87.75093429
36114,2644.36,33588.78,41.83615016,-87.64878795
36125,2133.02,28573.99,41.89204214,-87.63186395
36137,1936.96,25407.66,41.93465916,-87.64672973
36147,1883.89,24988.66,41.9442266,-87.65599818
36160,1629.26,20923.6,41.97517094,-87.68751552
36170,1919.38,25246.57,41.90120699,-87.67635599
36180,2130.1,28653.62,41.87925508,-87.642649
36192,2949.02,48841.67,41.78599852,-87.75093429
36203,1873.76,25035.69,41.91474731,-87.65400703
36213,2164.16,28908.6,41.89207264,-87.62887416
36223,1853.91,25411.76,41.92268628,-87.64948873
36233,2164.16,28908.6,41.89207264,-87.62887416
36243,1919.38,25246.57,41.90120699,-87.67635599
36253,2130.1,28653.62,41.87925508,-87.642649
36264,2355.79,31261.86,41.87740612,-87.62197165
36274,2130.1,28653.62,41.87925508,-87.642649
36286,2654.84,35041.95,41.83511799,-87.61867777
36299,361.29,1994.43,41.97907082,-87.90303966
36310,2949.02,48841.67,41.78599852,-87.75093429
36323,2158.01,28871.79,41.88530002,-87.64280847
36333,1746.22,24129.53,41.92187746,-87.66407824
36344,1883.89,24988.66,41.9442266,-87.65599818
36354,2092.6,28018.2,41.88528132,-87.6572332
36365,2552.48,33421.57,41.85026637,-87.66756931
36375,2313.65,31203.91,41.87400538,-87.66351755
36387,2310.41,30615.91,41.89197151,-87.61294541
36398,2133.02,28573.99,41.89204214,-87.63186395
36408,1982.1,26599.55,41.91458571,-87.64596621
36419,1919.38,25246.57,41.90120699,-87.67635599
36429,1588.78,21985.04,41.92276062,-87.69915534
36439,2130.1,28653.62,41.87925508,-87.642649
36449,2273.13,30170.0,41.89092203,-87.61886836
36460,2341.91,30442.36,41.88498719,-87.62099291
36472,2146.17,28683.26,41.90026569,-87.63210922
36483,2313.65,31203.91,41.87400538,-87.66351755
36493,1874.95,24776.97,41.92904694,-87.65131088
36503,2214.76,29329.81,41.89915561,-87.62621053
36513,1919.38,25246.57,41.90120699,-87.67635599
36525,2130.1,28653.62,41.87925508,-87.642649
36536,2577.47,33320.21,41.84207612,-87.63397342
36546,1883.89,24988.66,41.9442266,-87.65599818
36557,1883.89,24988.66,41.9442266,-87.65599818
36568,2244.64,30518.34,41.88099447,-87.63274649
36579,2122.2,28620.05,41.89960211,-87.63330804
36590,1919.38,25246.57,41.90120699,-87.67635599
36600,1824.21,25163.49,41.92177819,-87.65106188
36610,2341.91,30442.36,41.88498719,-87.62099291
36621,2122.2,28620.05,41.89960211,-87.63330804
36631,1883.89,24988.66,41.9442266,-87.65599818
36641,1919.38,25246.57,41.90120699,-87.67635599
36653,2341.91,30442.36,41.88498719,-87.62099291
36663,1919.38,25246.57,41.90120699,-87.67635599
36673,2122.2,28620.05,41.89960211,-87.63330804
36683,2341.91,30442.36,41.88498719,-87.62099291
36694,2218.16,29630.74,41.89503345,-87.61971067
36704,1793.65,24153.67,41.96581197,-87.65587879
36715,2355.79,31261.86,41.87740612,-87.62197165
36725,1980.37,25818.78,41.93476246,-87.63985386
36736,1588.78,21985.04,41.92276062,-87.69915534
36746,1853.91,25411.76,41.92268628,-87.64948873
36757,1229.11,17809.4,41.95358213,-87.72345239
36767,2133.02,28573.99,41.89204214,-87.63186395
36777,1621.95,21236.15,41.94779159,-87.68383494
36787,1287.95,17285.07,41.968069,-87.72155906
36797,2130.1,28653.62,41.87925508,-87.642649
36808,2244.64,30518.34,41.88099447,-87.63274649
36820,2355.79,31261.86,41.87740612,-87.62197165
36830,2122.2,28620.05,41.89960211,-87.63330804
36840,2122.2,28620.05,41.89960211,-87.63330804
36850,2122.2,28620.05,41.89960211,-87.63330804
36861,361.29,1994.43,41.97907082,-87.90303966
36871,2310.41,30615.91,41.89197151,-87.61294541
36881,2256.58,29839.65,41.89833179,-87.62076287
36891,2244.64,30518.34,41.88099447,-87.63274649
36903,1793.65,24153.67,41.96581197,-87.65587879
36914,2273.13,30170.0,41.89092203,-87.61886836
36924,1982.1,26599.55,41.91458571,-87.64596621
36934,2244.64,30518.34,41.88099447,-87.63274649
36944,2130.1,28653.62,41.87925508,-87.642649
36954,2273.13,30170.0,41.89092203,-87.61886836
36965,2577.47,33320.21,41.84207612,-87.63397342
36975,1919.38,25246.57,41.90120699,-87.67635599
36985,2164.16,28908.6,41.89207264,-87.62887416
36997,1287.95,17285.07,41.968069,-87.72155906
37007,2164.86,28972.52,41.9002213,-87.62910519
37020,1853.91,25411.76,41.92268628,-87.64948873
37032,2244.64,30518.34,41.88099447,-87.63274649
37043,2410.26,31438.39,41.87060737,-87.62217294
37053,2214.76,29329.81,41.89915561,-87.62621053
37064,1919.28,23815.87,41.9867118,-87.66341641
37074,2355.79,31261.86,41.87740612,-87.62197165
37084,1883.89,24988.66,41.9442266,-87.65599818
37094,1621.95,21236.15,41.94779159,-87.68383494
37104,2112.86,27750.81,41.90749193,-87.63576009
37114,1969.56,25264.89,41.92907766,-87.64629348
37125,2130.1,28653.62,41.87925508,-87.642649
37135,2341.91,30442.36,41.88498719,-87.62099291
37146,2244.64,30518.34,41.88099447,-87.63274649
37156,2310.41,30615.91,41.89197151,-87.61294541
37166,1814.23,24210.23,41.93615907,-87.66126522
37176,1958.7,26105.46,41.9049353,-87.64990723
37186,2122.2,28620.05,41.89960211,-87.63330804
37196,2130.1,28653.62,41.87925508,-87.642649
37206,2256.58,29839.65,41.89833179,-87.62076287
37217,369.36,2585.97,41.98026432,-87.9136246
37227,2244.64,30518.34,41.88099447,-87.63274649
37238,2214.76,29329.81,41.89915561,-87.62621053
37248,2122.2,28620.05,41.89960211,-87.63330804
37259,2130.1,28653.62,41.87925508,-87.642649
37271,2273.13,30170.0,41.89092203,-87.61886836
37281,2135.07,28835.74,41.89321636,-87.63784421
37291,1853.91,25411.76,41.92268628,-87.64948873
37301,2122.2,28620.05,41.89960211,-87.63330804
37311,2273.13,30170.0,41.89092203,-87.61886836
37321,2218.16,29630.74,41.89503345,-87.61971067
37332,2084.41,27629.05,41.90949567,-87.6309636
37342,1483.46,17791.35,41.97829425,-87.71643042
37353,2130.1,28653.62,41.87925508,-87.642649
37363,1229.11,17809.4,41.95358213,-87.72345239
37373,2171.7,29133.79,41.89250778,-87.62621491
37384,2341.91,30442.36,41.88498719,-87.62099291
37394,2133.02,28573.99,41.89204214,-87.63186395
37405,1883.89,24988.66,41.9442266,-87.65599818
37415,1853.91,25411.76,41.92268628,-87.64948873
37425,2164.16,28908.6,41.89207264,-87.62887416
37436,1588.78,21985.04,41.92276062,-87.69915534
37446,1853.91,25411.76,41.92268628,-87.64948873
37457,1896.28,25318.95,41.94269184,-87.65177051
37469,3964.04,53957.43,41.69063335,-87.57005827
37480,2158.01,28871.79,41.88530002,-87.64280847
37491,2244.64,30518.34,41.88099447,-87.63274649
37504,1287.95,17285.07,41.968069,-87.72155906
37514,1883.89,24988.66,41.9442266,-87.65599818
37525,2001.5,27052.61,41.89253687,-87.65986432
37536,1919.38,25246.57,41.90120699,-87.67635599
37547,1287.95,17285.07,41.968069,-87.72155906
37557,2273.13,30170.0,41.89092203,-87.61886836
37569,2130.1,28653.62,41.87925508,-87.642649
37580,361.29,1994.43,41.97907082,-87.90303966
37590,1883.89,24988.66,41.9442266,-87.65599818
37600,2133.02,28573.99,41.89204214,-87.63186395
37610,1853.91,25411.76,41.92268628,-87.64948873
37620,2135.07,28835.74,41.89321636,-87.63784421
37631,2214.76,29329.81,41.89915561,-87.62621053
37641,1896.28,25318.95,41.94269184,-87.65177051
37652,2122.2,28620.05,41.89960211,-87.63330804
37662,1905.1,23546.93,42.00962288,-87.67016686
37672,2341.91,30442.36,41.88498719,-87.62099291
37684,2313.65,31203.91,41.87400538,-87.66351755
37696,1919.38,25246.57,41.90120699,-87.67635599
37707,2214.76,29329.81,41.89915561,-87.62621053
37717,1919.28,23815.87,41.9867118,-87.66341641
37728,2130.1,28653.62,41.87925508,-87.642649
37738,2313.65,31203.91,41.87400538,-87.66351755
37750,2171.7,29133.79,41.89250778,-87.62621491
37761,1883.89,24988.66,41.9442266,-87.65599818
37772,1919.38,25246.57,41.90120699,-87.67635599
37782,2122.2,28620.05,41.89960211,-87.63330804
37793,2341.91,30442.36,41.88498719,-87.62099291
37803,1664.82,20637.97,42.00157103,-87.69501259
37813,361.29,1994.43,41.97907082,-87.90303966
37825,1621.95,21236.15,41.94779159,-87.68383494
37837,1287.95,17285.07,41.968069,-87.72155906
37847,1883.89,24988.66,41.9442266,-87.65599818
37857,2256.58,29839.65,41.89833179,-87.62076287
37867,2214.76,29329.81,41.89915561,-87.62621053
37877,2410.26,31438.39,41.87060737,-87.62217294
37887,2177.18,28943.31,41.90278805,-87.62614559
37897,2100.65,27573.62,41.90156691,-87.63840401
37908,2341.91,30442.36,41.88498719,-87.62099291
37921,1885.4,24893.74,41.90602597,-87.67531162
37931,1885.4,24893.74,41.90602597,-87.67531162
37942,1874.95,24776.97,41.92904694,-87.65131088
37953,2273.13,30170.0,41.89092203,-87.61886836
37964,2273.13,30170.0,41.89092203,-87.61886836
37976,2122.2,28620.05,41.89960211,-87.63330804
37986,2135.07,28835.74,41.89321636,-87.63784421
37997,2122.2,28620.05,41.89960211,-87.63330804
38007,2122.2,28620.05,41.89960211,-87.63330804
38018,2171.7,29133.79,41.89250778,-87.62621491
38029,2341.91,30442.36,41.88498719,-87.62099291
38041,2244.64,30518.34,41.88099447,-87.63274649
38053,1928.42,26438.1,41.92208254,-87.63415609
38065,2410.26,31438.39,41.87060737,-87.62217294
38075,1883.89,24988.66,41.9442266,-87.65599818
38086,2410.26,31438.39,41.87060737,-87.62217294
38097,2341.91,30442.36,41.88498719,-87.62099291
38108,2313.65,31203.91,41.87400538,-87.66351755
38119,1905.1,23546.93,42.00962288,-87.67016686
38129,1853.91,25411.76,41.92268628,-87.64948873
38139,1853.91,25411.76,41.92268628,-87.64948873
38150,1793.65,24153.67,41.96581197,-87.65587879
38161,1899.21,25016.89,41.93631013,-87.65156259
